Campaign_ID,Campaign_Name,Campaign_Type,Marketing_Channel,Campaign_Start_Date,Campaign_End_Date,Customer_ID,Customer_Name,Age,Gender,City,State,Country,Customer_Segment,Product_Category,Product_Name,Impressions,Clicks,Leads,Conversions,Engagements,Ad_Spend,Revenue,Profit,Bounce_Rate,Session_Duration,Purchase_Amount,Device_Type,Payment_Method,Campaign_Status,Customer_Feedback,Customer_Rating,Purchase_Date
C044,Mega Deal,Promotion,Google Ads,2024-10-27,2024-11-17,104040,Customer_4040,38,Female,Pune,Maharashtra,India,VIP,Fashion,Shoes,34036,797,232,26,1559,6434.87,9918.73,3483.86,44.84,13.35,381.49,Desktop,Net Banking,Active,Positive,4,2024-11-17
C011,New Launch,Sales,Instagram,2025-02-18,2025-03-17,104041,Customer_4041,26,Male,Mumbai,Maharashtra,India,VIP,Fashion,Shoes,8999,143,56,54,304,3820.41,12651.75,8831.34,40.24,7.19,234.29,Mobile,Card,Active,Negative,3,2025-03-17
C033,New Launch,Sales,Email,2024-07-13,2024-07-22,104042,Customer_4042,60,Male,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,35109,2102,665,164,2195,5160.82,11623.81,6462.99,77.75,2.29,70.88,Tablet,Cash,Paused,Positive,1,2024-07-22
C038,Flash Sale,Sales,LinkedIn,2025-08-22,2025-09-16,104043,Customer_4043,41,Male,Mumbai,Telangana,India,VIP,Fashion,Shoes,30736,1586,1131,1045,3264,1722.16,2797.96,1075.8,61.77,10.24,2.68,Mobile,Card,Completed,Negative,2,2025-09-16
C026,Summer Sale,Promotion,Instagram,2025-02-15,2025-03-02,104044,Customer_4044,45,Male,Mumbai,Maharashtra,India,VIP,Home,Chair,5865,666,85,32,1740,9721.25,32868.94,23147.69,29.23,7.62,1027.15,Desktop,Card,Active,Positive,2,2025-03-02
C037,Flash Sale,Awareness,Google Ads,2025-05-08,2025-05-30,104045,Customer_4045,25,Female,Bengaluru,Karnataka,India,New,Beauty,Perfume,32042,3729,76,29,10432,2784.58,5760.51,2975.93,31.85,11.39,198.64,Mobile,UPI,Active,Negative,4,2025-05-30
C005,Mega Deal,Awareness,Instagram,2024-06-29,2024-07-26,104046,Customer_4046,34,Female,Mumbai,Maharashtra,India,New,Grocery,Rice,20473,877,724,469,2614,5184.29,1816.61,1106.07,41.05,13.08,3.87,Mobile,UPI,Active,Negative,3,2024-07-26
C003,Flash Sale,Sales,LinkedIn,2025-06-11,2025-07-07,104047,Customer_4047,53,Male,Delhi,Delhi,India,New,Home,Mixer,30303,3481,1742,524,9456,6035.03,18132.87,12097.84,24.99,9.48,34.6,Tablet,UPI,Paused,Positive,2,2025-07-07
C021,Summer Sale,Sales,Instagram,2024-08-10,2024-08-20,104048,Customer_4048,36,Male,Mumbai,Maharashtra,India,Returning,Electronics,Laptop,23909,2585,1314,76,7597,6431.75,7293.07,861.32,27.0,10.33,95.96,Mobile,Net Banking,Active,Negative,5,2024-08-20
C023,Mega Deal,Sales,Instagram,2025-08-12,2025-08-25,104049,Customer_4049,60,Female,Bengaluru,Karnataka,India,VIP,Electronics,Phone,11394,428,292,284,1073,9013.77,12446.99,3433.22,70.41,13.63,43.83,Mobile,Net Banking,Completed,Negative,2,2025-08-25
C011,Mega Deal,Promotion,Instagram,2025-02-14,2025-02-26,104050,Customer_4050,60,Female,Bengaluru,Karnataka,India,VIP,Fashion,Shoes,29494,4741,4566,3910,12644,5184.29,12768.6,9472.61,51.09,5.54,3.27,Desktop,UPI,Paused,Negative,1,2025-02-26
C047,Festive Offer,Promotion,Google Ads,2024-07-10,2024-07-26,104051,Customer_4051,58,Male,Hyderabad,Telangana,India,New,Grocery,Oil,44500,4317,3171,1262,5114,8704.29,11659.285,10026.45,20.9,13.34,14.84,Mobile,Card,Completed,Positive,1,2024-07-26
C026,Festive Offer,Sales,Facebook,2025-03-27,2025-04-21,104052,Customer_4052,45,Female,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,43725,6367,2489,630,15496,8989.63,27221.95,18232.32,29.44,13.43,43.21,Mobile,Cash,Completed,Negative,2,2025-04-21
C030,Mega Deal,Promotion,Email,2024-11-20,2024-12-06,104053,Customer_4053,42,Male,Bengaluru,Karnataka,India,Returning,Fashion,T-Shirt,10214,905,819,683,1870,8743.25,30976.12,22232.87,49.29,3.16,45.35,Desktop,UPI,Paused,Negative,1,2024-12-06
C024,Festive Offer,Awareness,LinkedIn,2024-06-20,2024-07-18,104054,Customer_4054,43,Female,Delhi,Delhi,India,New,Grocery,Oil,7377,777,192,161,2123,2180.52,6600.91,4420.39,62.55,1.9,41.0,Tablet,Card,Active,Negative,4,2024-07-18
C025,Flash Sale,Promotion,Google Ads,2025-04-26,2025-05-20,104055,Customer_4055,36,Female,Bengaluru,Karnataka,India,VIP,Fashion,T-Shirt,28351,1426,620,543,2997,8348.88,24275.3,15926.42,52.24,8.45,44.71,Tablet,Card,Paused,Neutral,2,2025-05-20
C031,Summer Sale,Awareness,Facebook,2025-01-21,2025-02-04,104056,Customer_4056,38,Male,Delhi,Delhi,India,New,Home,Mixer,34827,5494,1337,988,6344,5194.57,10319.99,5125.42,73.51,4.61,10.45,Desktop,Net Banking,Paused,Negative,4,2025-02-04
C040,Summer Sale,Sales,Instagram,2025-11-12,2025-11-22,104057,Customer_4057,47,Female,Bengaluru,Karnataka,India,New,Beauty,Cream,19284,249,87,56,263,7479.51,25468.65,17989.14,64.43,9.75,454.8,Tablet,UPI,Active,Positive,2,2025-11-22
C045,New Launch,Promotion,Google Ads,2025-08-06,2025-08-13,104058,Customer_4058,28,Male,Mumbai,Maharashtra,India,New,Beauty,Cream,42741,7053,6118,3912,15074,9601.5,36641.95,27040.45,29.95,9.69,9.37,Tablet,Net Banking,Active,Negative,4,2025-08-13
C047,Mega Deal,Sales,LinkedIn,2024-07-28,2024-08-09,104059,Customer_4059,23,Female,Delhi,Delhi,India,VIP,Electronics,Laptop,35194,1356,92,71,2413,2267.44,5924.23,3656.79,74.89,1.32,83.44,Desktop,Card,Completed,Negative,1,2024-08-09
C013,Summer Sale,Awareness,LinkedIn,2024-12-02,2024-12-31,104060,Customer_4060,33,Male,Pune,Maharashtra,India,Returning,Home,Mixer,33013,86,57,7,119,857.98,1737.11,879.13,40.54,4.01,248.16,Desktop,Net Banking,Active,Positive,3,2024-12-31
C007,Flash Sale,Awareness,Google Ads,2024-07-13,2024-08-02,104061,Customer_4061,50,Male,Mumbai,Maharashtra,India,New,Grocery,Rice,26818,1169,597,19,1829,9595.26,18498.08,8902.82,28.91,3.17,973.58,Mobile,Net Banking,Paused,Negative,2,2024-08-02
C012,Mega Deal,Awareness,LinkedIn,2025-01-26,2025-02-25,104062,Customer_4062,56,Female,Pune,Maharashtra,India,New,Electronics,Laptop,33233,5037,1154,1033,12277,1014.19,1193.14,178.95,29.0,13.53,1.16,Desktop,UPI,Active,Negative,2,2025-02-25
C022,New Launch,Sales,Email,2025-05-31,2025-06-11,104063,Customer_4063,26,Female,Pune,Maharashtra,India,New,Grocery,Oil,16556,1182,59,21,3285,9501.55,23539.79,14038.24,44.48,4.39,1120.94,Tablet,Card,Completed,Positive,5,2025-06-11
C031,Mega Deal,Awareness,Email,2025-08-23,2025-09-17,104064,Customer_4064,24,Female,Mumbai,Maharashtra,India,New,Grocery,Oil,44036,2866,2578,2131,6653,6796.26,18444.32,11648.06,42.06,2.39,8.66,Tablet,Card,Paused,Positive,5,2025-09-17
C009,Mega Deal,Promotion,Facebook,2024-03-13,2024-03-26,104065,Customer_4065,32,Female,Bengaluru,Karnataka,India,Returning,Electronics,Laptop,33824,5209,34,5,9333,6997.34,26327.47,19330.13,64.66,3.19,5265.49,Tablet,Net Banking,Completed,Positive,1,2024-03-26
C045,Mega Deal,Promotion,Instagram,2025-03-09,2025-04-03,104066,Customer_4066,58,Male,Hyderabad,Telangana,India,Returning,Grocery,Rice,44416,2985,135,96,5515,5184.29,4159.11,2779.54,36.78,3.57,43.32,Tablet,Net Banking,Paused,Negative,5,2025-04-03
C050,Flash Sale,Sales,LinkedIn,2025-05-08,2025-05-18,104067,Customer_4067,37,Female,Hyderabad,Telangana,India,New,Electronics,Laptop,32858,4433,153,147,8930,6475.59,17173.32,10697.73,72.84,9.32,116.83,Mobile,Net Banking,Completed,Negative,4,2025-05-18
C049,Flash Sale,Awareness,Email,2025-08-07,2025-08-31,104068,Customer_4068,25,Male,Pune,Maharashtra,India,New,Grocery,Rice,19011,284,97,39,286,8314.0,12848.92,4534.92,40.81,10.97,329.46,Desktop,Cash,Paused,Neutral,5,2025-08-31
C006,Flash Sale,Awareness,Email,2024-05-12,2024-06-07,104069,Customer_4069,41,Male,Bengaluru,Karnataka,India,VIP,Grocery,Oil,41890,2989,188,159,4281,5184.29,6524.81,3114.38,21.71,5.83,41.04,Desktop,UPI,Completed,Positive,3,2024-06-07
C020,Flash Sale,Promotion,LinkedIn,2024-06-30,2024-07-11,104070,Customer_4070,43,Female,Bengaluru,Karnataka,India,Returning,Fashion,Shoes,5819,765,451,59,1645,5106.79,11659.285,14479.27,29.11,10.73,331.97,Tablet,Card,Paused,Negative,1,2024-07-11
C013,Mega Deal,Promotion,LinkedIn,2025-04-24,2025-05-07,104071,Customer_4071,33,Female,Mumbai,Karnataka,India,Returning,Fashion,T-Shirt,5548,969,174,120,1821,7268.76,26034.53,18765.77,65.76,14.38,216.95,Mobile,Cash,Paused,Positive,1,2025-05-07
C028,Mega Deal,Sales,Google Ads,2024-10-27,2024-11-07,104072,Customer_4072,41,Female,Pune,Maharashtra,India,New,Beauty,Cream,11640,1555,939,782,2609,6603.9,20528.84,13924.94,41.41,10.71,26.25,Tablet,Net Banking,Paused,Neutral,3,2024-11-07
C004,Flash Sale,Awareness,Facebook,2025-10-22,2025-10-30,104073,Customer_4073,29,Female,Bengaluru,Karnataka,India,New,Grocery,Oil,34252,2577,1214,1169,3757,5981.18,10012.88,4031.7,60.23,10.93,8.57,Mobile,Cash,Completed,Negative,3,2025-10-30
C026,Festive Offer,Sales,LinkedIn,2025-03-28,2025-04-26,104074,Customer_4074,49,Female,Pune,Maharashtra,India,VIP,Grocery,Rice,36933,2392,2090,792,5062,1483.26,5091.18,3607.92,40.08,5.53,6.43,Tablet,UPI,Completed,Negative,3,2025-04-26
C006,New Launch,Promotion,Facebook,2024-03-30,2024-04-23,104075,Customer_4075,55,Female,Mumbai,Maharashtra,India,Returning,Grocery,Oil,6200,1066,180,149,1359,9641.07,17507.19,7866.12,56.09,9.02,117.5,Mobile,Card,Completed,Negative,4,2024-04-23
C006,Flash Sale,Promotion,Facebook,2025-04-23,2025-05-06,104076,Customer_4076,24,Female,Bengaluru,Karnataka,India,VIP,Beauty,Cream,18027,2906,2704,2361,8305,8732.04,9765.88,1033.84,74.05,2.9,4.14,Tablet,Net Banking,Completed,Positive,2,2025-05-06
C029,Mega Deal,Awareness,Google Ads,2025-08-06,2025-09-01,104077,Customer_4077,34,Male,Hyderabad,Telangana,India,VIP,Grocery,Rice,30848,144,29,6,149,3385.47,12861.6,9476.13,79.27,2.79,2143.6,Mobile,Card,Paused,Negative,5,2025-09-01
C025,Summer Sale,Promotion,Email,2025-08-17,2025-09-04,104078,Customer_4078,25,Female,Mumbai,Telangana,India,VIP,Home,Chair,32865,558,84,36,1112,5030.99,11659.285,12266.07,59.75,3.8,480.47,Tablet,Card,Completed,Negative,1,2025-09-04
C037,New Launch,Sales,Facebook,2024-06-20,2024-07-06,104079,Customer_4079,27,Female,Delhi,Delhi,India,VIP,Electronics,Laptop,19628,3243,1076,735,8217,5180.48,5829.17,648.69,54.55,8.06,7.93,Desktop,Cash,Active,Negative,2,2024-07-06
C032,New Launch,Awareness,Email,2024-04-29,2024-05-19,104080,Customer_4080,24,Male,Pune,Maharashtra,India,New,Fashion,Shoes,28116,216,55,46,593,6409.61,22372.95,15963.34,69.02,3.52,486.37,Mobile,Cash,Paused,Negative,3,2024-05-19
C034,Mega Deal,Promotion,Email,2025-02-10,2025-03-03,104081,Customer_4081,45,Male,Mumbai,Maharashtra,India,Returning,Beauty,Cream,46029,3299,1199,495,6786,9040.35,16147.9,7107.55,65.28,6.73,32.62,Mobile,Cash,Active,Neutral,2,2025-03-03
C042,Mega Deal,Promotion,Instagram,2025-11-25,2025-12-11,104082,Customer_4082,57,Female,Hyderabad,Telangana,India,Returning,Fashion,T-Shirt,43286,7795,3958,279,19285,9905.21,14363.93,4458.72,63.18,14.14,51.48,Desktop,Net Banking,Active,Positive,3,2025-12-11
C032,Festive Offer,Promotion,LinkedIn,2025-01-01,2025-01-22,104083,Customer_4083,45,Female,Mumbai,Telangana,India,Returning,Fashion,T-Shirt,7635,904,797,438,1292,1122.93,3030.1,1907.17,47.02,14.67,6.92,Tablet,Net Banking,Active,Negative,4,2025-01-22
C050,Festive Offer,Awareness,LinkedIn,2024-03-23,2024-04-21,104084,Customer_4084,47,Female,Delhi,Delhi,India,VIP,Fashion,Shoes,30026,500,479,180,577,6264.19,7772.35,1508.16,32.67,10.33,43.18,Desktop,Net Banking,Paused,Neutral,5,2024-04-21
C026,Mega Deal,Sales,LinkedIn,2025-03-30,2025-04-09,104085,Customer_4085,30,Female,Bengaluru,Karnataka,India,Returning,Home,Mixer,25603,2093,1556,306,4038,788.5,1439.61,651.11,62.47,13.2,4.7,Desktop,UPI,Active,Neutral,4,2025-04-09
C017,Flash Sale,Promotion,Instagram,2025-02-22,2025-03-10,104086,Customer_4086,21,Male,Mumbai,Telangana,India,New,Beauty,Cream,1803,289,175,35,495,3899.45,15337.87,11438.42,61.03,1.79,438.22,Desktop,Card,Active,Neutral,1,2025-03-10
C025,Festive Offer,Awareness,Facebook,2025-08-09,2025-08-28,104087,Customer_4087,30,Male,Mumbai,Karnataka,India,Returning,Electronics,Phone,42685,7443,1967,185,11600,1136.27,1614.78,478.51,53.53,3.35,8.73,Tablet,Card,Paused,Neutral,5,2025-08-28
C037,New Launch,Sales,Google Ads,2025-10-10,2025-10-27,104088,Customer_4088,30,Male,Pune,Maharashtra,India,VIP,Fashion,Shoes,1713,147,116,95,259,508.02,776.6,268.58,70.53,8.46,8.17,Desktop,Cash,Active,Neutral,3,2025-10-27
C038,Flash Sale,Promotion,LinkedIn,2025-03-30,2025-04-17,104089,Customer_4089,50,Male,Pune,Maharashtra,India,New,Beauty,Cream,11522,235,108,13,452,4297.9,5914.11,1616.21,66.19,5.69,454.93,Mobile,Cash,Active,Negative,5,2025-04-17
C021,Mega Deal,Promotion,LinkedIn,2025-09-02,2025-09-26,104090,Customer_4090,37,Male,Delhi,Delhi,India,Returning,Home,Chair,32846,2025,1388,157,3433,4846.26,13549.37,8703.11,25.28,1.26,86.3,Desktop,UPI,Active,Positive,1,2025-09-26
C005,Summer Sale,Awareness,Google Ads,2025-07-05,2025-07-20,104091,Customer_4091,39,Male,Bengaluru,Karnataka,India,New,Beauty,Perfume,40023,908,589,310,1932,3161.84,3910.68,748.84,69.27,9.97,12.62,Desktop,Net Banking,Active,Positive,3,2025-07-20
C002,New Launch,Awareness,LinkedIn,2025-02-06,2025-02-16,104092,Customer_4092,60,Female,Hyderabad,Telangana,India,Returning,Electronics,Laptop,32365,2860,174,50,6212,7157.19,20033.04,12875.85,44.54,1.4,400.66,Desktop,UPI,Active,Positive,4,2025-02-16
C031,New Launch,Awareness,Facebook,2025-01-18,2025-02-14,104093,Customer_4093,50,Male,Mumbai,Maharashtra,India,VIP,Fashion,T-Shirt,18754,1167,681,93,2567,1001.78,1823.19,821.41,25.6,7.37,19.6,Mobile,Net Banking,Paused,Negative,3,2025-02-14
C028,Summer Sale,Promotion,LinkedIn,2025-09-30,2025-10-23,104094,Customer_4094,24,Male,Hyderabad,Telangana,India,VIP,Beauty,Perfume,24517,2358,1140,492,3273,705.98,1175.97,469.99,64.62,3.11,2.39,Mobile,Cash,Completed,Positive,4,2025-10-23
C048,Festive Offer,Promotion,LinkedIn,2024-11-22,2024-11-29,104095,Customer_4095,45,Male,Pune,Maharashtra,India,Returning,Grocery,Rice,35397,3433,1810,1475,4294,3203.72,8474.52,5270.8,30.83,8.92,5.75,Desktop,Cash,Active,Negative,4,2024-11-29
C006,Summer Sale,Awareness,Email,2025-01-28,2025-02-24,104096,Customer_4096,46,Male,Hyderabad,Telangana,India,Returning,Beauty,Cream,21781,2672,727,594,3735,4675.61,16526.34,11850.73,44.08,5.49,27.82,Tablet,Net Banking,Paused,Neutral,2,2025-02-24
C019,Festive Offer,Sales,Email,2025-05-21,2025-05-29,104097,Customer_4097,26,Female,Pune,Maharashtra,India,New,Beauty,Perfume,43849,2183,563,187,3219,1987.49,5668.88,3681.39,45.33,1.32,30.31,Tablet,Card,Active,Positive,5,2025-05-29
C030,Flash Sale,Awareness,Google Ads,2024-03-01,2024-03-29,104098,Customer_4098,42,Male,Hyderabad,Telangana,India,Returning,Electronics,Laptop,15650,2106,566,3,5678,5702.06,10858.53,5156.47,68.37,10.01,3619.51,Mobile,Cash,Active,Neutral,2,2024-03-29
C002,New Launch,Promotion,Instagram,2024-03-24,2024-04-03,104099,Customer_4099,20,Male,Hyderabad,Telangana,India,Returning,Grocery,Rice,32945,4012,3782,1541,5674,3362.14,6577.33,3215.19,38.6,5.35,4.27,Desktop,Card,Paused,Positive,1,2024-04-03
C040,New Launch,Awareness,LinkedIn,2024-12-24,2025-01-18,104100,Customer_4100,47,Male,Mumbai,Delhi,India,Returning,Beauty,Cream,25288,3853,846,248,10472,9244.0,32916.91,23672.91,49.55,10.33,132.73,Tablet,Net Banking,Completed,Negative,4,2025-01-18
C026,New Launch,Awareness,Facebook,2025-11-30,2025-12-10,104101,Customer_4101,30,Female,Mumbai,Maharashtra,India,Returning,Home,Chair,18172,2531,199,72,5907,5246.34,14582.29,9335.95,78.5,7.55,202.53,Desktop,Card,Completed,Negative,2,2025-12-10
C032,Flash Sale,Sales,LinkedIn,2024-07-15,2024-08-10,104102,Customer_4102,25,Female,Bengaluru,Karnataka,India,New,Home,Chair,20524,1423,797,54,2510,2659.97,5098.23,2438.26,78.35,4.93,94.41,Mobile,Net Banking,Completed,Negative,3,2024-08-10
C044,New Launch,Promotion,Facebook,2025-11-09,2025-12-01,104103,Customer_4103,19,Female,Delhi,Delhi,India,VIP,Fashion,Shoes,32648,3729,3395,1254,7322,1197.74,11659.285,1257.35,47.13,12.52,1.96,Tablet,Net Banking,Active,Neutral,2,2025-12-01
C009,New Launch,Awareness,Google Ads,2024-09-06,2024-10-06,104104,Customer_4104,39,Female,Pune,Maharashtra,India,VIP,Electronics,Laptop,9859,383,134,127,888,5898.3,12026.22,6127.92,55.01,11.05,94.69,Tablet,Card,Completed,Neutral,2,2024-10-06
C038,New Launch,Promotion,Instagram,2024-12-27,2025-01-13,104105,Customer_4105,28,Male,Pune,Maharashtra,India,VIP,Beauty,Perfume,33001,6235,2391,1185,18222,9990.98,38119.55,28128.57,48.24,4.59,32.17,Mobile,Cash,Active,Positive,5,2025-01-13
C031,Flash Sale,Promotion,Instagram,2024-08-25,2024-09-19,104106,Customer_4106,43,Female,Bengaluru,Karnataka,India,Returning,Home,Chair,37982,2520,1282,178,4587,5184.29,19036.86,13409.42,67.47,3.95,106.95,Desktop,UPI,Active,Positive,3,2024-09-19
C047,New Launch,Awareness,Google Ads,2025-08-10,2025-09-07,104107,Customer_4107,54,Male,Hyderabad,Telangana,India,New,Fashion,T-Shirt,18277,3422,2171,707,5182,9500.19,23908.18,14407.99,69.97,12.64,33.82,Tablet,UPI,Completed,Neutral,2,2025-09-07
C019,Flash Sale,Sales,Instagram,2024-12-14,2025-01-09,104108,Customer_4108,41,Female,Pune,Maharashtra,India,New,Electronics,Laptop,45500,2018,827,452,4208,2483.07,7512.57,5029.5,36.67,10.81,16.62,Desktop,Card,Completed,Positive,3,2025-01-09
C043,Summer Sale,Sales,Email,2024-07-09,2024-07-21,104109,Customer_4109,50,Male,Pune,Maharashtra,India,VIP,Home,Mixer,28851,3733,2664,1410,10371,8336.93,23964.67,15627.74,33.19,14.12,17.0,Desktop,UPI,Active,Positive,2,2024-07-21
C011,New Launch,Sales,LinkedIn,2024-09-05,2024-09-21,104110,Customer_4110,60,Male,Mumbai,Maharashtra,India,VIP,Electronics,Phone,9426,442,257,46,973,2546.76,3806.05,1259.29,43.25,8.83,82.74,Tablet,Net Banking,Active,Neutral,1,2024-09-21
C050,Summer Sale,Sales,Google Ads,2024-04-22,2024-05-07,104111,Customer_4111,21,Female,Mumbai,Maharashtra,India,New,Fashion,Shoes,31745,2263,846,703,6748,4423.49,6691.26,2267.77,28.06,3.28,9.52,Desktop,Net Banking,Paused,Neutral,1,2024-05-07
C039,Summer Sale,Sales,Instagram,2024-01-21,2024-01-29,104112,Customer_4112,50,Female,Hyderabad,Telangana,India,New,Electronics,Laptop,41572,5764,1484,304,15277,9603.82,28183.23,18579.41,30.6,9.25,92.71,Tablet,Card,Paused,Negative,2,2024-01-29
C007,New Launch,Sales,Google Ads,2024-01-06,2024-01-18,104113,Customer_4113,39,Male,Mumbai,Maharashtra,India,Returning,Grocery,Rice,8076,838,360,322,1906,2087.32,4609.14,2521.82,21.29,12.96,14.31,Mobile,Cash,Active,Neutral,5,2024-01-18
C014,Flash Sale,Promotion,Email,2025-05-24,2025-06-04,104114,Customer_4114,27,Female,Hyderabad,Telangana,India,Returning,Fashion,T-Shirt,12239,726,144,99,1371,1151.7,1281.62,129.92,70.64,7.75,12.95,Desktop,Net Banking,Paused,Neutral,1,2025-06-04
C014,Flash Sale,Awareness,Email,2024-05-14,2024-06-02,104115,Customer_4115,49,Female,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,21653,3448,3408,1839,8534,6507.6,22524.78,16017.18,44.99,8.86,12.25,Mobile,Net Banking,Active,Positive,4,2024-06-02
C044,Summer Sale,Awareness,Google Ads,2025-05-09,2025-06-04,104116,Customer_4116,30,Female,Pune,Maharashtra,India,Returning,Grocery,Oil,36479,3383,2644,1968,3833,6210.81,22996.55,16785.74,48.31,1.72,11.69,Tablet,UPI,Active,Positive,5,2025-06-04
C032,Summer Sale,Awareness,Google Ads,2024-09-24,2024-10-12,104117,Customer_4117,56,Female,Pune,Maharashtra,India,Returning,Grocery,Oil,46976,6340,2103,277,9090,5184.29,2308.77,553.67,71.33,14.17,8.33,Desktop,Net Banking,Paused,Positive,4,2024-10-12
C006,New Launch,Sales,Google Ads,2024-08-26,2024-09-08,104118,Customer_4118,27,Female,Bengaluru,Karnataka,India,Returning,Electronics,Phone,24680,4817,1168,943,5613,5184.29,7129.63,4641.83,28.32,10.51,7.56,Desktop,Net Banking,Completed,Positive,5,2024-09-08
C003,New Launch,Promotion,LinkedIn,2025-10-15,2025-10-26,104119,Customer_4119,22,Female,Hyderabad,Telangana,India,Returning,Electronics,Laptop,29303,56,17,3,167,2048.01,7209.77,5161.76,33.17,2.13,2403.26,Tablet,UPI,Completed,Positive,4,2025-10-26
C021,Mega Deal,Sales,Email,2025-03-18,2025-04-05,104120,Customer_4120,33,Female,Mumbai,Maharashtra,India,New,Grocery,Rice,41145,2716,508,477,2878,2591.86,8231.91,5640.05,62.19,14.85,17.26,Mobile,Cash,Active,Negative,3,2025-04-05
C048,Mega Deal,Awareness,Google Ads,2024-08-30,2024-09-10,104121,Customer_4121,20,Female,Delhi,Delhi,India,VIP,Fashion,T-Shirt,17997,2890,1559,1268,6220,3376.8,4389.08,1012.28,66.51,8.32,3.46,Tablet,Cash,Paused,Negative,4,2024-09-10
C044,New Launch,Promotion,LinkedIn,2025-07-04,2025-07-12,104122,Customer_4122,53,Female,Hyderabad,Telangana,India,Returning,Grocery,Rice,15999,2595,1501,1468,3986,7528.57,26985.62,19457.05,72.7,2.34,18.38,Desktop,UPI,Completed,Positive,4,2025-07-12
C007,New Launch,Promotion,LinkedIn,2024-09-27,2024-10-23,104123,Customer_4123,19,Male,Bengaluru,Karnataka,India,VIP,Grocery,Rice,22495,2290,1196,958,5083,1196.06,4663.09,3467.03,49.3,10.12,4.87,Tablet,Cash,Active,Negative,5,2024-10-23
C021,Mega Deal,Awareness,LinkedIn,2025-08-12,2025-08-20,104124,Customer_4124,37,Female,Pune,Maharashtra,India,VIP,Fashion,T-Shirt,38123,2553,2399,694,7180,7469.52,17990.82,10521.3,73.32,7.43,25.92,Tablet,UPI,Completed,Positive,3,2025-08-20
C009,Summer Sale,Promotion,Facebook,2024-01-11,2024-02-10,104125,Customer_4125,19,Female,Delhi,Delhi,India,New,Fashion,Shoes,41450,4747,1420,485,9894,5980.43,13696.98,7716.55,52.96,13.58,28.24,Desktop,Cash,Active,Negative,5,2024-02-10
C007,Flash Sale,Sales,Instagram,2025-02-20,2025-03-14,104126,Customer_4126,19,Female,Delhi,Delhi,India,Returning,Electronics,Phone,35086,419,288,18,785,2686.11,4291.18,1605.07,46.45,9.21,238.4,Mobile,Cash,Active,Negative,3,2025-03-14
C035,Mega Deal,Sales,LinkedIn,2024-04-10,2024-05-09,104127,Customer_4127,60,Male,Hyderabad,Telangana,India,New,Beauty,Cream,7716,925,165,146,1751,9788.86,20559.41,10770.55,77.96,3.66,140.82,Desktop,Card,Active,Negative,1,2024-05-09
C023,Mega Deal,Promotion,Email,2025-07-10,2025-08-01,104128,Customer_4128,46,Male,Mumbai,Maharashtra,India,VIP,Home,Chair,23090,1878,335,84,2381,7622.07,27038.15,19416.08,67.24,14.71,321.88,Desktop,Net Banking,Paused,Positive,4,2025-08-01
C043,New Launch,Awareness,Instagram,2025-08-18,2025-09-09,104129,Customer_4129,24,Male,Mumbai,Maharashtra,India,VIP,Fashion,Shoes,47552,2754,1771,1718,2832,5184.29,7191.88,2918.89,38.96,7.17,4.19,Mobile,UPI,Paused,Positive,4,2025-09-09
C042,Summer Sale,Promotion,Google Ads,2025-08-21,2025-09-17,104130,Customer_4130,35,Female,Delhi,Delhi,India,New,Electronics,Laptop,24015,1345,1139,523,1626,598.31,971.45,373.14,50.96,2.45,1.86,Desktop,Cash,Completed,Negative,1,2025-09-17
C021,Summer Sale,Sales,Email,2025-07-28,2025-08-13,104131,Customer_4131,42,Male,Mumbai,Maharashtra,India,VIP,Grocery,Rice,28788,3501,2284,577,5291,4336.64,14867.01,10530.37,31.95,4.28,25.77,Tablet,Net Banking,Paused,Neutral,1,2025-08-13
C034,New Launch,Sales,Google Ads,2025-08-31,2025-09-16,104132,Customer_4132,56,Female,Mumbai,Maharashtra,India,Returning,Home,Chair,24799,1945,77,74,2721,4805.6,12851.68,8046.08,31.22,8.41,173.67,Desktop,UPI,Paused,Neutral,5,2025-09-16
C041,Festive Offer,Sales,Email,2024-11-10,2024-11-22,104133,Customer_4133,41,Male,Mumbai,Maharashtra,India,VIP,Electronics,Phone,1311,132,27,15,201,690.6,890.05,199.45,71.44,12.4,59.34,Tablet,Card,Active,Positive,2,2024-11-22
C047,New Launch,Promotion,Google Ads,2025-10-09,2025-11-06,104134,Customer_4134,48,Male,Pune,Maharashtra,India,New,Electronics,Laptop,27476,347,126,41,975,3862.46,11659.285,6468.82,36.25,14.94,251.98,Tablet,UPI,Active,Negative,5,2025-11-06
C028,Festive Offer,Promotion,Email,2025-08-21,2025-09-14,104135,Customer_4135,45,Male,Mumbai,Maharashtra,India,Returning,Beauty,Cream,31742,135,39,2,256,959.13,1927.47,968.34,72.75,13.98,963.74,Mobile,UPI,Active,Positive,4,2025-09-14
C024,Flash Sale,Awareness,Email,2024-12-08,2024-12-22,104136,Customer_4136,50,Male,Bengaluru,Karnataka,India,New,Grocery,Oil,22077,2616,90,28,6695,3492.98,4527.03,1034.05,35.39,2.44,161.68,Desktop,Net Banking,Paused,Neutral,2,2024-12-22
